block,txhash,liquidator,action,token,decimals,amount,seizeTokens,borrower
9240130,0xc7d1544eb4dc5bc8e8f975680ad044488bfc798adb8aff892899fb7f68df2d38,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,2090304588340204600000,2328830938062,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
9250036,0x2d8edd77d814f5735413026e394f7459806ca7ee4e0040ed60eb5724da4960c7,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,52744950000000000000,54249060544,0x1e8A74CccD6d6C3d4bD33a5e863f039dE904e9bF
9253865,0x84a61e42ace8555f62b9b715c51c8065a9ab32226ca88fdaf4abc7b446b7e95c,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,260695797122502650000,268629200637,0x1e8A74CccD6d6C3d4bD33a5e863f039dE904e9bF
9256345,0x0e2b19cfa927ef1bc125fbeb978e6541e184f0d744f2b5de72661736d39c80b9,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,143389055179099050000,142885093840,0x1e8A74CccD6d6C3d4bD33a5e863f039dE904e9bF
9260784,0xa8852af75d535c35800edc6b8e44c12d39a8504dc0e5e569dc43f45d4c21b3fa,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,78870352241452540000,81960249169,0x1e8A74CccD6d6C3d4bD33a5e863f039dE904e9bF
9293956,0x4ecaacb121d3d11d4b936230622c2d93b8f0f83f4de8dd6bdfdf0682a008fd94,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,82344971201950190000,663268733,0x23395e68e4A65B5B9B33E3819F6a3058752A1a2E
9293997,0x4a0ebe3b3f0ffbcabb301755425d2e1a431e56eebd6ea3417e7c4d4dfb452283,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,ZRX,18,12790255296179800000000,104431181048,0x380e92c897b0856Cc4ffdd0aCcC21Ba01c9327E9
9314800,0xeeea0c04079a4de87f26a0fd212bf3e119d9792ca964eeb1bf1a6d9137032953,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,ZRX,18,1622717781222564559000,11784994376,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
9314859,0x560a047f8388b11902d0b85be45903d9016bd90b29b4bb64d4e48d926699f980,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,1966132018816520300000,2366284199295,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
9315299,0x9f61c737d6c8c69dcb08c10df021de96c579c7526ba6c5395967c844e217073d,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,1269032523801832700000,1544541257557,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
9315590,0xbce8bff765b2b4370de07315fc3568a2448d887e9218f2e2b80fc2a18d22f3c7,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,805342909320444000000,992028108234,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
9318961,0x1c25bf5ddea02e04bca704805334333193ed8125bd3d9ba7e7c8a2f05e41a008,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,526445393472960700000,632942185806,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
9319255,0x1182788a7627238ec2ecc7f397c42de708aa5999cc37abb33f5644c4196181f9,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,333646672805525100000,405365475820,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
9321104,0x2f1f3d41d3d9ae1724d56c9f2116be513d20937fdb76df963b16e85649ce3954,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,214517998678593840000,261049610040,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
9356396,0x5d738b8e08ebbc3fa1c46e2e96c60f9c7cde86df5e3d83a1dc4b1b843ce4a60a,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,325541569494809660000,391311229556,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
9370024,0x04bd8217b4093e29b787596ac4f4c198e9bcf99d860e383bb511160f65a0b323,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,179093217782317400000,215047492930,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
9449363,0x6161c8a700d78ef5b26be29aaa2103af1f7fded4082945ba2389a205878f642d,0xC2d0aA52890Fac841c258433A0a260d29d2a98AD,liquidate,ZRX,18,1241064957433759,1737384,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
9463007,0x1104296d69290f66cc8cb87cacddff93a2552c4bde36a5179a86e16273633e29,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,ZRX,18,223949616665607951136,336155206869,0x6168bb05CCb4aaded0169602BBb6E3CAe12902c5
9465032,0xb9dd8ab979582e2eaef96a510c90329d18c9e8742dbeae791c031b9987bf5aab,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,ZRX,18,12289900000000000000,18538791571,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
9470551,0x9206b3a73b46744f789816b6bb0f398bee172351435bf930d1bc95eec49a6ed8,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,ZRX,18,114467946983505220000,178752044026,0x6168bb05CCb4aaded0169602BBb6E3CAe12902c5
9482376,0x93a3db2d56b097a77775242433956eefe7c8eaf60398f4de14c0b4fcbc60481c,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,876688438561153100000,1505130069590,0x1a872e42992E5aEEA21B2825E67315cdf3e54511
9488553,0xd436dfd812fb727a2f8b3888fcbe0e57dba85a41d27a7359774e2521199b8b44,0x268a1b7ECC1fE1FaB1eE32a7e61e3b7810BAD4a5,liquidate,ZRX,18,204773340079774939868,1380204461,0x4cfd6c324110069431752ee6E6cb1a646f030Cb5
9537379,0xedc711029723da44111a1fdf2e268f4f46dc56bf2701b6822ab99b3cac6bca9e,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,ZRX,18,150947598069568436895,226600127060,0x40335581dD8692B698762168908D4eA23b0b94f9
9539039,0x8c9372b44fed08e3e46de049fb0bc3f04c260c96f9dec379a6e445c4d38e5bf7,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,ZRX,18,147578885620898345988,222251757629,0x40335581dD8692B698762168908D4eA23b0b94f9
9547026,0xf4e7d5b0f837c1e3dac20ac548031592203edcdfa29bd647b408391ea15b1214,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,ZRX,18,1240135077411751100000,1791189715406,0x40335581dD8692B698762168908D4eA23b0b94f9
9547838,0x4bc76d6e603bfd22ed3697662e9db2edff83104a954f3daa2f47b9707bb4987f,0x0358629bD27FA559b88D0F41ea3dA28D057c3414,liquidate,ZRX,18,2001275688884465805879,2791095998249,0x40335581dD8692B698762168908D4eA23b0b94f9
9549398,0x7cca647b01ddaee73c3bd3921d8d3642b333c2836e5d9cdef7a50265212e8210,0x986a303e7C685440cb3d9F8041e619a18dC5461e,liquidate,ZRX,18,580378188456147866708,800123279949,0x40335581dD8692B698762168908D4eA23b0b94f9
9555296,0xcbb95c5e860f9f4e8649c4ce2d99b8b61a4c44157f965064aae276e30196f874,0x00e36307236118B7D5Ff9E1Fa3a2506Fd5257b8a,liquidate,ZRX,18,240663694457212592024,323881880766,0x40335581dD8692B698762168908D4eA23b0b94f9
7728044,0x4499e858aad19658c8418b1020536e8dd11857323dfae62d081fe891899d4256,0x6361C73DE2E382899C040923A1aF481Ea927cf20,liquidate,BAT,18,229755873344502596,2057944,0x29bc5fB2B177DD3432661eE5c67E7D7008350fcF
7964016,0x4b64f26303ce389160435b40f1642594a107aa3dd9553758d98d971b4f26dd86,0x4654F56a64301b9b582F843F97332D96Ead11FF8,liquidate,BAT,18,814000000000000000000,1396666570772,0x23395e68e4A65B5B9B33E3819F6a3058752A1a2E
8048270,0x6b0e9ce496764134d9227ffc1d9526f6ce3596f1b0fc49de230538bfc336c66e,0x4654F56a64301b9b582F843F97332D96Ead11FF8,liquidate,BAT,18,676000000000000000000,1045504299268,0x23395e68e4A65B5B9B33E3819F6a3058752A1a2E
8104183,0xda59368819f474da491ca1506ccdaeac04d9e976cf6057a0398de2e2880d4825,0x57Ef012861c4937A76B5D6061bE800199A2b9100,liquidate,BAT,18,450000000000000000000,702979115850,0xd2AdB7b4DF854631fA0F790A93b2fA25fAd3F56E
8119102,0x0c28c4f46ff407a91f47b8a6ec3f33197553a2acb1364516548214f91ef78884,0xf8E562f4F30c5DdA0978857067D6585265dA3437,liquidate,BAT,18,338907922070258350000,1702269083,0x23395e68e4A65B5B9B33E3819F6a3058752A1a2E
8123706,0xe68a8f1f3649f5d92802298d1065cd8ff934dd2741a448edb5f9326fc117294a,0xf8E562f4F30c5DdA0978857067D6585265dA3437,liquidate,BAT,18,512736172370735904389,2576362878,0xCAd9102134C811F515744a54A84142a89FC57100
8124026,0x720ac40b31e7e2acb03fd9397caa8c66cd5816a7d5494b68c6023906d102244f,0x57Ef012861c4937A76B5D6061bE800199A2b9100,liquidate,BAT,18,6193000000000000000000,31577723034,0xCAd9102134C811F515744a54A84142a89FC57100
8183460,0x246a94998338ff4984663bc9cb6a7a41975385de0e034d98b1542ea23a6f853e,0x1954c8cD151De0d0946FCc1e8a97545F711E2380,liquidate,BAT,18,4163500000000000000,5298416765,0xA230a1c91C640dA7A947C23a889a3bD68A171915
8186134,0x92812f06c293593a8cfe7d4ff75fdf5f1310d896eaf64081599bfb9545893eaf,0x1954c8cD151De0d0946FCc1e8a97545F711E2380,liquidate,BAT,18,2039600000000000000,11151524427,0xA230a1c91C640dA7A947C23a889a3bD68A171915
8204430,0x36d1f3532b53cb6d3bb041b29eba03706b99855ca0a289a7229f3c4cafbefd76,0xf8E562f4F30c5DdA0978857067D6585265dA3437,liquidate,BAT,18,600080723829171496918,3642219957,0xCAd9102134C811F515744a54A84142a89FC57100
8204448,0xdf2f4f67fc0234359117edf51e52a33fa01053de3dc1359b38c802b16623cc35,0xf2b7B6a05D2e065754d5e1F56eC5F11d2154ECBC,liquidate,BAT,18,1922323206996750,2470119,0x139674aEE375551fe3B972F69afB84503791aA44
8228355,0x24eb91ce8b0830822a5ec866e52c2760a139dd7555eb008d6640acb9ffd3d6d2,0x0f3C2476FBF0ed09DFf00EA7f4eF252DcC72E6f1,liquidate,BAT,18,2802000000000000000000,17309441862,0xCAd9102134C811F515744a54A84142a89FC57100
8235097,0xaa2594beb434672fe74e67d98d34dffded9a0cee94eadf9b1c347cad05f23609,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,BAT,18,5035500000000000000,33311081,0x9Cabca80a12779e04a0d63F2002f200Cd1120673
8289486,0x6985bd4016e28da57520aba3d7f6a2c80f0b897c54d0bb7f93c5e178c5d5b72c,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,BAT,18,3706900000000000000,4538128772,0x6F5C5b10993A67fB1a65875a2e9DB38906fC62Cc
8301410,0x1911a7d806c216fba5b4f8f5dc1df4d759170db2eb22be2195c4e8dd599774a2,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,BAT,18,20894900000000000000,104506009,0xdc914144D4B678CDC72D25fb60fE51Add8810022
8302610,0xd21795936919c04642e41b8ef81d7b62161e46046b3d83cafc46b358b4baade4,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,BAT,18,53302600000000000000,286621938,0xD3b316c638c7C1989900527917E4bcdd0DAaB004
8361402,0xc975319f7014fe611c9503b8733dce58734f65fd054dde43c544d8185e9a6ef6,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,BAT,18,185789671993833191235,970538306,0xbdDF6cf9C825b319aeF8fa3e6f8C7AFbb4aAAd22
8368179,0x69e461c01654189b32e91821505b9f955d19bfbaea28787956cf5ae537d8213f,0x0f3C2476FBF0ed09DFf00EA7f4eF252DcC72E6f1,liquidate,BAT,18,2905000000000000000000,14926651110,0xbdDF6cf9C825b319aeF8fa3e6f8C7AFbb4aAAd22
8373762,0xc7713a6937d139d6433c079924d02a7aecefc5fccd4ed6a33768be15a92fd561,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,BAT,18,555143323121426438446,511649769547,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8399449,0x07ea31c791c9739528784a025996d56ff8496a66c529e694c4c8a4bfd9b79f25,0x009B56330aE5ec5042B9ca46Ddb3043cC0D006F3,liquidate,BAT,18,10571300000000000000,59497454,0xdc914144D4B678CDC72D25fb60fE51Add8810022
8422636,0xbcab12befa23e8833bebea112c43b8a3e9929f4dd9771978032746f5b0f50d2c,0x0f3C2476FBF0ed09DFf00EA7f4eF252DcC72E6f1,liquidate,BAT,18,1223986177882157744128,1229810741323,0xd888dAfa1dF40c262c10D0479B9f0B8D8d2cDfC7
8439288,0xdb7d0e68d0e19768201f977ca13a109194a2eedf595e11643f41f605dbead213,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,BAT,18,290861490995631000000,284213265533,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8496430,0x5f8995bfb07a5ddbc879a40fb61f043341a4a523493596af79065f5208dac72d,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,BAT,18,298442390066020150316,261110599173,0x6275515E9Cf53d2c16A417Eb321bF34aD83E7212
8496606,0xf3c0dfdb72fe38fbdf54591eefaa3b2cf6e240a7fd8f7db505cf888d0fd0562f,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,BAT,18,142517098618332335201,124644608185,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8501267,0x1674767be5b60bc0c6c6cc5df9c3c3dd41b61cfa1204bd07c9cf761126746dc7,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,BAT,18,470118266670073113374,384852819329,0x6275515E9Cf53d2c16A417Eb321bF34aD83E7212
8532671,0x5c8cf65eb547457b0656901a5b41b13db1ca990727bbfb7b17585f0092a8b078,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,BAT,18,521457468441144000000,450380483534,0x6275515E9Cf53d2c16A417Eb321bF34aD83E7212
8549055,0xde2d0204a5d49c365fc95509e68e982eb1c37ea04c867949abb74c48c1b45cfd,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,BAT,18,408365024099331000000,359427085585,0x6275515E9Cf53d2c16A417Eb321bF34aD83E7212
8576302,0xd29fadaaff39e7beed3ca617a94e64a6e2203f7e554bf29d8e1a04d0f994163b,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,BAT,18,199615699513127062931,197512101363,0x6275515E9Cf53d2c16A417Eb321bF34aD83E7212
8581004,0x32aec8b42209aeeb06ce449d1af3d316f12faf7918c298e11bdb3dac5f5b1817,0x492Ff1c96b398297FcAcd6E7E1E968d2b2fc7Da0,liquidate,BAT,18,74735783098618548331,72242797217,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8598110,0x910a20ef2e931328a09c410fb2d59ae8b063d2f5e9a7b0660daada6e2bcd90c7,0xf8E562f4F30c5DdA0978857067D6585265dA3437,liquidate,BAT,18,137496152930174490476,691071201,0x0782d550B0f869F2CA7d7248D95BBb1FE88b5b59
8613539,0x58c6f0060696d79c6a44d81431d6306222cc004bd9252d1a2b772c630c0ba95f,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,BAT,18,170984346900863000000,864980230,0x23395e68e4A65B5B9B33E3819F6a3058752A1a2E
8670519,0x997103a842067167dfbcc2f7b4ea2413e8ef4bf8334e624a53f2ac2c466f36d9,0x000000Aaee6A496aaf7b7452518781786313400f,liquidate,BAT,18,27098800000000000000,140841324,0xD3b316c638c7C1989900527917E4bcdd0DAaB004
8671390,0x02401c5bf285905b7f43385366461df368433eb838031a79cdea11b905ea990d,0x000000Aaee6A496aaf7b7452518781786313400f,liquidate,BAT,18,99800000000000000,87306993,0xe87aa601979FCc6a588c2c714CDDEC5a51cf0F3A
8673185,0xdbcfa5ecfb85994fda83da76fca45195a30269e68082d0d13cca76853d004b42,0x000000Aaee6A496aaf7b7452518781786313400f,liquidate,BAT,18,49619100000000000000,280279787,0xB3597A560e312AF23349F599c3318b79E244Ef72
8681271,0xf1db74338575064a81d270022821c9133c253a938e77f75ae1550fbe976ddeed,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,BAT,18,149151855717716113609,832808626,0xdc914144D4B678CDC72D25fb60fE51Add8810022
8704432,0xc971af61c54e918bcf163dcb5fe74193b69929fe0a6d4d96b18180abe63f0fe6,0x000000Aaee6A496aaf7b7452518781786313400f,liquidate,BAT,18,25071700000000000000,152750009,0xB3597A560e312AF23349F599c3318b79E244Ef72
8704436,0xd0e9fcc23844fb52531f58c16849e3a7118f14ad140f0a4de03522bcd8ddeddb,0x000000Aaee6A496aaf7b7452518781786313400f,liquidate,BAT,18,13693200000000000000,83426190,0xD3b316c638c7C1989900527917E4bcdd0DAaB004
8739932,0xf6f828fa2e4c986ec4608a6c873986e5292b9af35b17ad09b4bf7a8bc2a8e3d3,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,6918800000000000000,40268384,0xD3b316c638c7C1989900527917E4bcdd0DAaB004
8743748,0xea3df22c00a3e6dddacf036cc818453d5e078e1bff8df03525966f450f574b3a,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,BAT,18,1941733480860220000000,12126350829,0xCAd9102134C811F515744a54A84142a89FC57100
8745398,0xbbcd47c44869c6f151e772ffe6d76e94cccc8987425e2bf8ea951521cd1a06bb,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,BAT,18,135857949977948440000,887216538,0xeD42c877297DE0440Ca6333CeEDEe2D580aad174
8759383,0xf84c5724848dec29eb326c0bec290f001f1c67051631dfaebee115f4017f5579,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,77408100000000000000,524309754,0xdc914144D4B678CDC72D25fb60fE51Add8810022
8759386,0x547f0b1361f232612e49428ac94242cdf9395140554ed3c275eabe50a79c5261,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,12671700000000000000,14415133576,0xB3597A560e312AF23349F599c3318b79E244Ef72
8761360,0xc3969043e7ed8118ffaf26c78f1fe5aea29e33d8e6870bd80db726ef23d30f86,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,BAT,18,1009232048014359278,6655641,0x4574463a0d7D14eadf351EFb2bb2782d2F496da1
8761360,0x719b4278c815115471e3065a45c300888ec4f6c57b958e6f831094bcface3396,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,BAT,18,3622590959704671587,23890110,0xee87486894b390199AAc78D2E44DD212d8395600
8764443,0x68e894067cece8bfc80ad9375a1a4b1ea67c13d0f0121fea05bb5a19eb1c7ae9,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,BAT,18,504639287555328512,3457277,0x4574463a0d7D14eadf351EFb2bb2782d2F496da1
8764443,0x508ceaeccc8f50bc6627f44f8c45e27eeaa5672b948ee9d25faab06e07a981e1,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,BAT,18,1811378983264044298,12409735,0xee87486894b390199AAc78D2E44DD212d8395600
8790764,0x59a66cdc0366e0fdadf107485d9f951a39f09ef604cfcee37abcd712017a3f3c,0x3384D1E427597B16D7Da467E25735e6b09e6863F,liquidate,BAT,18,29834000000000000000,209364928,0x929446BDE9B19fBC76578Cd0Bed6BC89bCFD41EB
8791165,0xddf021b3593340d54135009596794a31e4fd1103779af5ea497651bb0f7ffb75,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,8634499999999999000,61559978,0x04EAf945b6Ae96D13cBab6C81c2515a7815829be
8792332,0x5a2f2e35d7d695ab824b79970d43cea4d960224c4a85863ab0d5a4679d51bbd7,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,29716000000000000000,219285596,0x131C09a5f0B64993C5aA4Ac0AC07792856135fAB
8796831,0x8e6eb255dac016ec930ca817b25e620208ebcaac648f640916a62e261927dc26,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,2568700000000000000,18788417,0x9Cabca80a12779e04a0d63F2002f200Cd1120673
8796879,0x0cf9d0488d54466cc3f75666eec974bd9f96465fa5c39fcc8066aeb9129b532c,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,49354600000000000000,386515466,0xeD42c877297DE0440Ca6333CeEDEe2D580aad174
8796982,0x3c36da9eabbba7ff819f3f5c906b0e8c60a9c06bd8f591c16b681e5783b672a2,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,BAT,18,15049964590492100000000,19162988255983,0x2ac4aed3a8295b967583a131f6214297F1eA531e
8796982,0x231eef998aed00579acaec089fbd4e93a03a24b27cff752650c783931466e1e2,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,39113200000000000000,320944340,0xdc914144D4B678CDC72D25fb60fE51Add8810022
8796986,0x325828d0f9fa325e8b8c71f4df2b305ab4e2e734c50890c46fc276748aa792ba,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,56459800000000000000,463282300,0xe46EF6511465E07573e83F98A4d6A9Bda544c3cE
8797008,0x5ccc842e3123887ab6ec759ab65c0955a1361f3ba0a1aac24a3d932a113a58bf,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,19021100000000000000,154118310,0x36B9f21B9435ABC30E7b09BBC19e597304568B2C
8797044,0x21c0c19fab336feb33720fd99368eb6dee2c86ee9ab6d52663f5f2db06b2ffd2,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,4360800000000000000,35707250,0x04EAf945b6Ae96D13cBab6C81c2515a7815829be
8797367,0xd6eca0775805ea42bf198f567df35d63d6aba2365371811e095b5282b023647d,0x38F2cDD0Ea4b38dBed40A36530313A5D89638858,liquidate,BAT,18,10026833384859757627898,12672812451450,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
8797437,0xec4d319026ed7c0b9e5819f3ca5107a88b0c83b1b8be9c5fbd8e882d1a6437e1,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,BAT,18,57827600000000000000,479312331,0xeD42c877297DE0440Ca6333CeEDEe2D580aad174
8870699,0x1ca38b02c54e279e9ef61f3bb99b2e13255f83748888b8f99a0a7aeac7e37c14,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,BAT,18,1552041068345100000000,1836003754706,0x3596c017ad351628Cd31980837c0938ddBaD7E49
8878129,0x5aaf91914949e0c100176f2cfff93436abf304ef2e0dc5715a5506cd806ae1f9,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,BAT,18,33793365514227080000,42885943139,0x39DAb51B477cDAdEe45191abf283EC8b3e4108A3
8882575,0x5307e1e41ab95b6f7ff449f2b033bff45adbc1699986d80bbf88ad9ae8e6ef77,0x38F2cDD0Ea4b38dBed40A36530313A5D89638858,liquidate,BAT,18,6333185887813519000000,8171833450832,0x08072a5fBC90eed1Ca4FB863c1dF8aa1FeC61cFA
8904396,0x1f806a8ec4e941d4af8b2ea2acf6cc99c8bb291ea3e335f2e73e7e66c52f9836,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,BAT,18,1080607893594140000000,1324563754227,0x3596c017ad351628Cd31980837c0938ddBaD7E49
8909846,0xf7d2c7d6f8a866b5d799ff7f87ab5edae84017e23b780a33ebda661b36c6b48a,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,BAT,18,486413102024364830000,3348645335,0x3596c017ad351628Cd31980837c0938ddBaD7E49
8926624,0x94a6d7844317bb0941bf32f6946c6168388db9c0f4b29e7b7e6bda78dafb4a77,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,BAT,18,297303928857180000000,361679832074,0x3596c017ad351628Cd31980837c0938ddBaD7E49
8931889,0xc9b0e3b580aa252310fc5d597509d7fe5004e3fd9a10a489b0f7d7ec0edaf591,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,BAT,18,269697335293901000,1967733,0xB7992598Ac932FE2626d68A79BBd099fC293828b
8932037,0xef06ad0238b9c8f3f4c60b5a0a3ba7119bc84d40731800a281477d6b5d74beb2,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,BAT,18,147152891693785200,1073639,0xB7992598Ac932FE2626d68A79BBd099fC293828b
8932114,0xe2e9f6c93cc315a8630182717b9a7b22f12145dccbc5482af0ca3782450ffda6,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,BAT,18,95005616483215800,693168,0xB7992598Ac932FE2626d68A79BBd099fC293828b
8941610,0x1f5c0d8fe3b73287909ec8791c5e976203cca49288b8a707612fed493b62a391,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,BAT,18,61830862931225340,447527,0xB7992598Ac932FE2626d68A79BBd099fC293828b
8941992,0xe4ebc64ed747dcfad702490ed3211221edc10b477a04301f9497fa8a05dd620e,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,BAT,18,39479469128758150,288934,0xB7992598Ac932FE2626d68A79BBd099fC293828b
8943489,0xbe9e2102842ee9d6f00864799d03b759d390e6e4c226f70d45d97576379e0141,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,BAT,18,90000003186744780,11139158,0xB7992598Ac932FE2626d68A79BBd099fC293828b
8943489,0xe0459b00a70d3ff8126d8b945fc6032acf31994c52e81c610ce5d082244f55c2,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,BAT,18,90000003186744780,11139158,0xB7992598Ac932FE2626d68A79BBd099fC293828b
8943489,0x0540188415c61a80c9aeecb8c02ed95020332c885b98a01e809e59f21c4aae75,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,BAT,18,90000003186744780,11139158,0xB7992598Ac932FE2626d68A79BBd099fC293828b
8943996,0x52ac55af1f6438951de619e6a32723d23b9879281d7f2bba059886676e49aba7,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,BAT,18,83974262608524250,10504065,0xB7992598Ac932FE2626d68A79BBd099fC293828b
8947050,0x11d6956600078e6680313f0c16584aeea4869cf84170befd6eae52658258cd60,0x268a1b7ECC1fE1FaB1eE32a7e61e3b7810BAD4a5,liquidate,BAT,18,3634891272010524226,455198909,0xB7992598Ac932FE2626d68A79BBd099fC293828b
8948486,0xdb131a3739d9aa03ee559c48ee2ad9d726cab3066a0dcbae7224a097c5ceeb0a,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,BAT,18,3612592958428650000,4751511250,0xB7992598Ac932FE2626d68A79BBd099fC293828b
8950304,0x15cbfdc3bf24c2484e3c116fed14342d74dcc827c10b42583356d55446e565bf,0x15Fda64fCdbcA27a60Aa8c6ca882Aa3e1DE4Ea41,liquidate,BAT,18,28871112915786925542,226301974,0xe46EF6511465E07573e83F98A4d6A9Bda544c3cE
